activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
260748,17643276,[],CHEMBL3705461,"Kinase Assay: CDK2/CycE (50 mg/measuring point) was incubated for 10 min at 22 C. in the presence of different concentrations of test substances (0 uM, and within the range 0.001-10 uM) in assay buffer [50 mM Tris/HCl pH 8.0; 10 mM MgCl2; 0.1 mM Na ortho-vanadate; 1.0 mM dithiothreitol; 0.5 uM adenosine trisphosphate (ATP); 10 ug/measuring point histone IIIS; 0.2 uCi/measuring point 33P-gamma ATP; 0.05% NP40; 1.25% dimethyl sulphoxide]. The reaction was stopped by adding EDTA solution (250 mM; pH 8.0; 15 ul/measuring point).From each reaction mixture, 15 ul were applied to P30 filter strips (Wallac), and unincorporated 33P-ATP was removed by washing the filter strips three times, for 10 min in each case, in 0.5% phosphoric acid. After drying the filter strips for 1 hour at 70 C., the filter strips were covered with scintillator strips (MeltiLex A, Wallac) and stoved for 1 hour at 90 C. The amount of incorporated 33P (substrate phosphorylation) was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,C=CCS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)C(C)(C)O)n2)cc1,,,CHEMBL3639233,,2014,"{'bei': '17.87', 'le': '0.36', 'lle': '4.22', 'sei': '7.85'}",CHEMBL3644023,,CHEMBL3644023,7.96,False,http://www.openphacts.org/units/Nanomolar,2517042,=,37,True,=,,IC50,nM,,11.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,11.0
260749,17643277,[],CHEMBL3705461,"Kinase Assay: CDK2/CycE (50 mg/measuring point) was incubated for 10 min at 22 C. in the presence of different concentrations of test substances (0 uM, and within the range 0.001-10 uM) in assay buffer [50 mM Tris/HCl pH 8.0; 10 mM MgCl2; 0.1 mM Na ortho-vanadate; 1.0 mM dithiothreitol; 0.5 uM adenosine trisphosphate (ATP); 10 ug/measuring point histone IIIS; 0.2 uCi/measuring point 33P-gamma ATP; 0.05% NP40; 1.25% dimethyl sulphoxide]. The reaction was stopped by adding EDTA solution (250 mM; pH 8.0; 15 ul/measuring point).From each reaction mixture, 15 ul were applied to P30 filter strips (Wallac), and unincorporated 33P-ATP was removed by washing the filter strips three times, for 10 min in each case, in 0.5% phosphoric acid. After drying the filter strips for 1 hour at 70 C., the filter strips were covered with scintillator strips (MeltiLex A, Wallac) and stoved for 1 hour at 90 C. The amount of incorporated 33P (substrate phosphorylation) was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)S(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)[C@@H](C)O)n2)cc1,,,CHEMBL3639233,,2014,"{'bei': '18.97', 'le': '0.39', 'lle': '4.65', 'sei': '8.11'}",CHEMBL3644024,,CHEMBL3644024,8.22,False,http://www.openphacts.org/units/Nanomolar,2517043,=,37,True,=,,IC50,nM,,6.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,6.0
260750,17643278,[],CHEMBL3705461,"Kinase Assay: CDK2/CycE (50 mg/measuring point) was incubated for 10 min at 22 C. in the presence of different concentrations of test substances (0 uM, and within the range 0.001-10 uM) in assay buffer [50 mM Tris/HCl pH 8.0; 10 mM MgCl2; 0.1 mM Na ortho-vanadate; 1.0 mM dithiothreitol; 0.5 uM adenosine trisphosphate (ATP); 10 ug/measuring point histone IIIS; 0.2 uCi/measuring point 33P-gamma ATP; 0.05% NP40; 1.25% dimethyl sulphoxide]. The reaction was stopped by adding EDTA solution (250 mM; pH 8.0; 15 ul/measuring point).From each reaction mixture, 15 ul were applied to P30 filter strips (Wallac), and unincorporated 33P-ATP was removed by washing the filter strips three times, for 10 min in each case, in 0.5% phosphoric acid. After drying the filter strips for 1 hour at 70 C., the filter strips were covered with scintillator strips (MeltiLex A, Wallac) and stoved for 1 hour at 90 C. The amount of incorporated 33P (substrate phosphorylation) was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,C#CCS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)C(C)(C)O)n2)cc1,,,CHEMBL3639233,,2014,"{'bei': '16.61', 'le': '0.34', 'lle': '4.19', 'sei': '7.26'}",CHEMBL3644025,,CHEMBL3644025,7.37,False,http://www.openphacts.org/units/Nanomolar,2517044,=,37,True,=,,IC50,nM,,43.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,43.0
260751,17643279,[],CHEMBL3705461,"Kinase Assay: CDK2/CycE (50 mg/measuring point) was incubated for 10 min at 22 C. in the presence of different concentrations of test substances (0 uM, and within the range 0.001-10 uM) in assay buffer [50 mM Tris/HCl pH 8.0; 10 mM MgCl2; 0.1 mM Na ortho-vanadate; 1.0 mM dithiothreitol; 0.5 uM adenosine trisphosphate (ATP); 10 ug/measuring point histone IIIS; 0.2 uCi/measuring point 33P-gamma ATP; 0.05% NP40; 1.25% dimethyl sulphoxide]. The reaction was stopped by adding EDTA solution (250 mM; pH 8.0; 15 ul/measuring point).From each reaction mixture, 15 ul were applied to P30 filter strips (Wallac), and unincorporated 33P-ATP was removed by washing the filter strips three times, for 10 min in each case, in 0.5% phosphoric acid. After drying the filter strips for 1 hour at 70 C., the filter strips were covered with scintillator strips (MeltiLex A, Wallac) and stoved for 1 hour at 90 C. The amount of incorporated 33P (substrate phosphorylation) was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(=O)CCO)cc2)ncc1C(F)(F)F,,,CHEMBL3639233,,2014,"{'bei': '19.57', 'le': '0.40', 'lle': '6.37', 'sei': '7.01'}",CHEMBL3644026,,CHEMBL3644026,8.52,False,http://www.openphacts.org/units/Nanomolar,2517045,=,37,True,=,,IC50,nM,,3.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,3.0
260752,17643280,[],CHEMBL3705461,"Kinase Assay: CDK2/CycE (50 mg/measuring point) was incubated for 10 min at 22 C. in the presence of different concentrations of test substances (0 uM, and within the range 0.001-10 uM) in assay buffer [50 mM Tris/HCl pH 8.0; 10 mM MgCl2; 0.1 mM Na ortho-vanadate; 1.0 mM dithiothreitol; 0.5 uM adenosine trisphosphate (ATP); 10 ug/measuring point histone IIIS; 0.2 uCi/measuring point 33P-gamma ATP; 0.05% NP40; 1.25% dimethyl sulphoxide]. The reaction was stopped by adding EDTA solution (250 mM; pH 8.0; 15 ul/measuring point).From each reaction mixture, 15 ul were applied to P30 filter strips (Wallac), and unincorporated 33P-ATP was removed by washing the filter strips three times, for 10 min in each case, in 0.5% phosphoric acid. After drying the filter strips for 1 hour at 70 C., the filter strips were covered with scintillator strips (MeltiLex A, Wallac) and stoved for 1 hour at 90 C. The amount of incorporated 33P (substrate phosphorylation) was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@@H](C)Oc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F,,,CHEMBL3639233,,2014,"{'bei': '19.54', 'le': '0.40', 'lle': '4.86', 'sei': '8.76'}",CHEMBL3644027,,CHEMBL3644027,7.92,False,http://www.openphacts.org/units/Nanomolar,2517046,=,37,True,=,,IC50,nM,,12.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,12.0
260753,17643281,[],CHEMBL3705461,"Kinase Assay: CDK2/CycE (50 mg/measuring point) was incubated for 10 min at 22 C. in the presence of different concentrations of test substances (0 uM, and within the range 0.001-10 uM) in assay buffer [50 mM Tris/HCl pH 8.0; 10 mM MgCl2; 0.1 mM Na ortho-vanadate; 1.0 mM dithiothreitol; 0.5 uM adenosine trisphosphate (ATP); 10 ug/measuring point histone IIIS; 0.2 uCi/measuring point 33P-gamma ATP; 0.05% NP40; 1.25% dimethyl sulphoxide]. The reaction was stopped by adding EDTA solution (250 mM; pH 8.0; 15 ul/measuring point).From each reaction mixture, 15 ul were applied to P30 filter strips (Wallac), and unincorporated 33P-ATP was removed by washing the filter strips three times, for 10 min in each case, in 0.5% phosphoric acid. After drying the filter strips for 1 hour at 70 C., the filter strips were covered with scintillator strips (MeltiLex A, Wallac) and stoved for 1 hour at 90 C. The amount of incorporated 33P (substrate phosphorylation) was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,C#CCOc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F,,,CHEMBL3639233,,2014,"{'bei': '20.47', 'le': '0.42', 'lle': '4.95', 'sei': '9.36'}",CHEMBL3644028,,CHEMBL3644028,7.60,False,http://www.openphacts.org/units/Nanomolar,2517047,=,37,True,=,,IC50,nM,,25.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,25.0
260754,17643282,[],CHEMBL3705461,"Kinase Assay: CDK2/CycE (50 mg/measuring point) was incubated for 10 min at 22 C. in the presence of different concentrations of test substances (0 uM, and within the range 0.001-10 uM) in assay buffer [50 mM Tris/HCl pH 8.0; 10 mM MgCl2; 0.1 mM Na ortho-vanadate; 1.0 mM dithiothreitol; 0.5 uM adenosine trisphosphate (ATP); 10 ug/measuring point histone IIIS; 0.2 uCi/measuring point 33P-gamma ATP; 0.05% NP40; 1.25% dimethyl sulphoxide]. The reaction was stopped by adding EDTA solution (250 mM; pH 8.0; 15 ul/measuring point).From each reaction mixture, 15 ul were applied to P30 filter strips (Wallac), and unincorporated 33P-ATP was removed by washing the filter strips three times, for 10 min in each case, in 0.5% phosphoric acid. After drying the filter strips for 1 hour at 70 C., the filter strips were covered with scintillator strips (MeltiLex A, Wallac) and stoved for 1 hour at 90 C. The amount of incorporated 33P (substrate phosphorylation) was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(OCCC(F)(F)F)n2)cc1,,,CHEMBL3639233,,2014,"{'bei': '16.37', 'le': '0.34', 'lle': '3.06', 'sei': '8.66'}",CHEMBL3644029,,CHEMBL3644029,7.03,False,http://www.openphacts.org/units/Nanomolar,2517048,=,37,True,=,,IC50,nM,,94.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,94.0
260755,17643283,[],CHEMBL3705461,"Kinase Assay: CDK2/CycE (50 mg/measuring point) was incubated for 10 min at 22 C. in the presence of different concentrations of test substances (0 uM, and within the range 0.001-10 uM) in assay buffer [50 mM Tris/HCl pH 8.0; 10 mM MgCl2; 0.1 mM Na ortho-vanadate; 1.0 mM dithiothreitol; 0.5 uM adenosine trisphosphate (ATP); 10 ug/measuring point histone IIIS; 0.2 uCi/measuring point 33P-gamma ATP; 0.05% NP40; 1.25% dimethyl sulphoxide]. The reaction was stopped by adding EDTA solution (250 mM; pH 8.0; 15 ul/measuring point).From each reaction mixture, 15 ul were applied to P30 filter strips (Wallac), and unincorporated 33P-ATP was removed by washing the filter strips three times, for 10 min in each case, in 0.5% phosphoric acid. After drying the filter strips for 1 hour at 70 C., the filter strips were covered with scintillator strips (MeltiLex A, Wallac) and stoved for 1 hour at 90 C. The amount of incorporated 33P (substrate phosphorylation) was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,C=CCOc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F,,,CHEMBL3639233,,2014,"{'bei': '19.58', 'le': '0.40', 'lle': '4.10', 'sei': '9.00'}",CHEMBL3644030,,CHEMBL3644030,7.31,False,http://www.openphacts.org/units/Nanomolar,2517049,=,37,True,=,,IC50,nM,,49.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,49.0
260756,17643284,[],CHEMBL3705461,"Kinase Assay: CDK2/CycE (50 mg/measuring point) was incubated for 10 min at 22 C. in the presence of different concentrations of test substances (0 uM, and within the range 0.001-10 uM) in assay buffer [50 mM Tris/HCl pH 8.0; 10 mM MgCl2; 0.1 mM Na ortho-vanadate; 1.0 mM dithiothreitol; 0.5 uM adenosine trisphosphate (ATP); 10 ug/measuring point histone IIIS; 0.2 uCi/measuring point 33P-gamma ATP; 0.05% NP40; 1.25% dimethyl sulphoxide]. The reaction was stopped by adding EDTA solution (250 mM; pH 8.0; 15 ul/measuring point).From each reaction mixture, 15 ul were applied to P30 filter strips (Wallac), and unincorporated 33P-ATP was removed by washing the filter strips three times, for 10 min in each case, in 0.5% phosphoric acid. After drying the filter strips for 1 hour at 70 C., the filter strips were covered with scintillator strips (MeltiLex A, Wallac) and stoved for 1 hour at 90 C. The amount of incorporated 33P (substrate phosphorylation) was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(OC3CCCCC3)n2)cc1,,,CHEMBL3639233,,2014,"{'bei': '15.21', 'le': '0.31', 'lle': '1.97', 'sei': '7.78'}",CHEMBL3644031,,CHEMBL3644031,6.32,False,http://www.openphacts.org/units/Nanomolar,2517050,=,37,True,=,,IC50,nM,,480.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,480.0
286672,17669017,[],CHEMBL3705366,"IMAP-FPT (Molecular Devices Trade Mark Technology) Endpoint Assay: The assay was run under the conditions identical to that for CDK1/cyclin B except 0.25 nM CDK1/cyclin B was replaced with 0.3 nM CDK2/cyclin A. A 384-well microtiter IMAP-FPT (Molecular Devices Trade Mark Technology) endpoint assay was used for CDK1/cyclin B kinase activity measurements. The same assay was used for IC50 determination of small molecule inhibitors. In general, the kinase reactions were carried out in 20 μL volumes in the reaction solution, which is composed of 2 μL compound (in 20% DMSO), 8 μL CDK1/cyclin B in the 1× Reaction Buffer (Molecular Devices, Cat. No. R8139), 10 μL substrate mixture of Tamra Histone-H1 peptide (Molecular Devices, Cat. No. R7384) and ATP (Amersham Pharmacia, Cat. No. 27-2056-01) in the 1× Reaction Buffer with 1 mM DTT freshly added. The final reaction mixture contains compound (inhibitor) with the concentration varying from 0.005-10 μM, 2% DMSO, 0.25 nM CDK1/cyclin B, 100 nM Tamra Histone-H1 peptide, and 20 μM ATP.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)c1cc2cnc(Nc3ccccn3)nc2n1C1CCCC1,,,CHEMBL3638874,,2015,,CHEMBL3654234,,CHEMBL3654234,,False,http://www.openphacts.org/units/Nanomolar,2528340,>,37,True,>,,IC50,nM,,15000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,15000.0
286673,17669018,[],CHEMBL3705366,"IMAP-FPT (Molecular Devices Trade Mark Technology) Endpoint Assay: The assay was run under the conditions identical to that for CDK1/cyclin B except 0.25 nM CDK1/cyclin B was replaced with 0.3 nM CDK2/cyclin A. A 384-well microtiter IMAP-FPT (Molecular Devices Trade Mark Technology) endpoint assay was used for CDK1/cyclin B kinase activity measurements. The same assay was used for IC50 determination of small molecule inhibitors. In general, the kinase reactions were carried out in 20 μL volumes in the reaction solution, which is composed of 2 μL compound (in 20% DMSO), 8 μL CDK1/cyclin B in the 1× Reaction Buffer (Molecular Devices, Cat. No. R8139), 10 μL substrate mixture of Tamra Histone-H1 peptide (Molecular Devices, Cat. No. R7384) and ATP (Amersham Pharmacia, Cat. No. 27-2056-01) in the 1× Reaction Buffer with 1 mM DTT freshly added. The final reaction mixture contains compound (inhibitor) with the concentration varying from 0.005-10 μM, 2% DMSO, 0.25 nM CDK1/cyclin B, 100 nM Tamra Histone-H1 peptide, and 20 μM ATP.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,,,CHEMBL3638874,,2015,,CHEMBL3545110,RIBOCICLIB,CHEMBL3545110,,False,http://www.openphacts.org/units/Nanomolar,2532438,>,37,True,>,,IC50,nM,,15000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,15000.0
286674,17669019,[],CHEMBL3705366,"IMAP-FPT (Molecular Devices Trade Mark Technology) Endpoint Assay: The assay was run under the conditions identical to that for CDK1/cyclin B except 0.25 nM CDK1/cyclin B was replaced with 0.3 nM CDK2/cyclin A. A 384-well microtiter IMAP-FPT (Molecular Devices Trade Mark Technology) endpoint assay was used for CDK1/cyclin B kinase activity measurements. The same assay was used for IC50 determination of small molecule inhibitors. In general, the kinase reactions were carried out in 20 μL volumes in the reaction solution, which is composed of 2 μL compound (in 20% DMSO), 8 μL CDK1/cyclin B in the 1× Reaction Buffer (Molecular Devices, Cat. No. R8139), 10 μL substrate mixture of Tamra Histone-H1 peptide (Molecular Devices, Cat. No. R7384) and ATP (Amersham Pharmacia, Cat. No. 27-2056-01) in the 1× Reaction Buffer with 1 mM DTT freshly added. The final reaction mixture contains compound (inhibitor) with the concentration varying from 0.005-10 μM, 2% DMSO, 0.25 nM CDK1/cyclin B, 100 nM Tamra Histone-H1 peptide, and 20 μM ATP.",B,,,BAO_0000190,BAO_0000357,single protein format,CCN1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,,,CHEMBL3638874,,2015,,CHEMBL3658063,,CHEMBL3658063,,False,http://www.openphacts.org/units/Nanomolar,2532442,>,37,True,>,,IC50,nM,,15000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,15000.0
286675,17669020,[],CHEMBL3705366,"IMAP-FPT (Molecular Devices Trade Mark Technology) Endpoint Assay: The assay was run under the conditions identical to that for CDK1/cyclin B except 0.25 nM CDK1/cyclin B was replaced with 0.3 nM CDK2/cyclin A. A 384-well microtiter IMAP-FPT (Molecular Devices Trade Mark Technology) endpoint assay was used for CDK1/cyclin B kinase activity measurements. The same assay was used for IC50 determination of small molecule inhibitors. In general, the kinase reactions were carried out in 20 μL volumes in the reaction solution, which is composed of 2 μL compound (in 20% DMSO), 8 μL CDK1/cyclin B in the 1× Reaction Buffer (Molecular Devices, Cat. No. R8139), 10 μL substrate mixture of Tamra Histone-H1 peptide (Molecular Devices, Cat. No. R7384) and ATP (Amersham Pharmacia, Cat. No. 27-2056-01) in the 1× Reaction Buffer with 1 mM DTT freshly added. The final reaction mixture contains compound (inhibitor) with the concentration varying from 0.005-10 μM, 2% DMSO, 0.25 nM CDK1/cyclin B, 100 nM Tamra Histone-H1 peptide, and 20 μM ATP.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCN(CCF)CC4)cn3)nc2n1C1CCCC1,,,CHEMBL3638874,,2015,,CHEMBL3658071,,CHEMBL3658071,,False,http://www.openphacts.org/units/Nanomolar,2532450,>,37,True,>,,IC50,nM,,15000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,15000.0
286676,17669021,[],CHEMBL3705366,"IMAP-FPT (Molecular Devices Trade Mark Technology) Endpoint Assay: The assay was run under the conditions identical to that for CDK1/cyclin B except 0.25 nM CDK1/cyclin B was replaced with 0.3 nM CDK2/cyclin A. A 384-well microtiter IMAP-FPT (Molecular Devices Trade Mark Technology) endpoint assay was used for CDK1/cyclin B kinase activity measurements. The same assay was used for IC50 determination of small molecule inhibitors. In general, the kinase reactions were carried out in 20 μL volumes in the reaction solution, which is composed of 2 μL compound (in 20% DMSO), 8 μL CDK1/cyclin B in the 1× Reaction Buffer (Molecular Devices, Cat. No. R8139), 10 μL substrate mixture of Tamra Histone-H1 peptide (Molecular Devices, Cat. No. R7384) and ATP (Amersham Pharmacia, Cat. No. 27-2056-01) in the 1× Reaction Buffer with 1 mM DTT freshly added. The final reaction mixture contains compound (inhibitor) with the concentration varying from 0.005-10 μM, 2% DMSO, 0.25 nM CDK1/cyclin B, 100 nM Tamra Histone-H1 peptide, and 20 μM ATP.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCN(CCO)CC4)cn3)nc2n1C1CCCC1,,,CHEMBL3638874,,2015,,CHEMBL3654258,,CHEMBL3654258,,False,http://www.openphacts.org/units/Nanomolar,2528364,>,37,True,>,,IC50,nM,,15000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,15000.0
286677,17669022,[],CHEMBL3705366,"IMAP-FPT (Molecular Devices Trade Mark Technology) Endpoint Assay: The assay was run under the conditions identical to that for CDK1/cyclin B except 0.25 nM CDK1/cyclin B was replaced with 0.3 nM CDK2/cyclin A. A 384-well microtiter IMAP-FPT (Molecular Devices Trade Mark Technology) endpoint assay was used for CDK1/cyclin B kinase activity measurements. The same assay was used for IC50 determination of small molecule inhibitors. In general, the kinase reactions were carried out in 20 μL volumes in the reaction solution, which is composed of 2 μL compound (in 20% DMSO), 8 μL CDK1/cyclin B in the 1× Reaction Buffer (Molecular Devices, Cat. No. R8139), 10 μL substrate mixture of Tamra Histone-H1 peptide (Molecular Devices, Cat. No. R7384) and ATP (Amersham Pharmacia, Cat. No. 27-2056-01) in the 1× Reaction Buffer with 1 mM DTT freshly added. The final reaction mixture contains compound (inhibitor) with the concentration varying from 0.005-10 μM, 2% DMSO, 0.25 nM CDK1/cyclin B, 100 nM Tamra Histone-H1 peptide, and 20 μM ATP.",B,,,BAO_0000190,BAO_0000357,single protein format,COCCN1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,,,CHEMBL3638874,,2015,,CHEMBL3654246,,CHEMBL3654246,,False,http://www.openphacts.org/units/Nanomolar,2528352,>,37,True,>,,IC50,nM,,15000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,15000.0
286678,17669023,[],CHEMBL3705366,"IMAP-FPT (Molecular Devices Trade Mark Technology) Endpoint Assay: The assay was run under the conditions identical to that for CDK1/cyclin B except 0.25 nM CDK1/cyclin B was replaced with 0.3 nM CDK2/cyclin A. A 384-well microtiter IMAP-FPT (Molecular Devices Trade Mark Technology) endpoint assay was used for CDK1/cyclin B kinase activity measurements. The same assay was used for IC50 determination of small molecule inhibitors. In general, the kinase reactions were carried out in 20 μL volumes in the reaction solution, which is composed of 2 μL compound (in 20% DMSO), 8 μL CDK1/cyclin B in the 1× Reaction Buffer (Molecular Devices, Cat. No. R8139), 10 μL substrate mixture of Tamra Histone-H1 peptide (Molecular Devices, Cat. No. R7384) and ATP (Amersham Pharmacia, Cat. No. 27-2056-01) in the 1× Reaction Buffer with 1 mM DTT freshly added. The final reaction mixture contains compound (inhibitor) with the concentration varying from 0.005-10 μM, 2% DMSO, 0.25 nM CDK1/cyclin B, 100 nM Tamra Histone-H1 peptide, and 20 μM ATP.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)OCCN1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,,,CHEMBL3638874,,2015,,CHEMBL3658078,,CHEMBL3658078,,False,http://www.openphacts.org/units/Nanomolar,2532457,>,37,True,>,,IC50,nM,,15000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,15000.0
286679,17669024,[],CHEMBL3705366,"IMAP-FPT (Molecular Devices Trade Mark Technology) Endpoint Assay: The assay was run under the conditions identical to that for CDK1/cyclin B except 0.25 nM CDK1/cyclin B was replaced with 0.3 nM CDK2/cyclin A. A 384-well microtiter IMAP-FPT (Molecular Devices Trade Mark Technology) endpoint assay was used for CDK1/cyclin B kinase activity measurements. The same assay was used for IC50 determination of small molecule inhibitors. In general, the kinase reactions were carried out in 20 μL volumes in the reaction solution, which is composed of 2 μL compound (in 20% DMSO), 8 μL CDK1/cyclin B in the 1× Reaction Buffer (Molecular Devices, Cat. No. R8139), 10 μL substrate mixture of Tamra Histone-H1 peptide (Molecular Devices, Cat. No. R7384) and ATP (Amersham Pharmacia, Cat. No. 27-2056-01) in the 1× Reaction Buffer with 1 mM DTT freshly added. The final reaction mixture contains compound (inhibitor) with the concentration varying from 0.005-10 μM, 2% DMSO, 0.25 nM CDK1/cyclin B, 100 nM Tamra Histone-H1 peptide, and 20 μM ATP.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCN(CCOCCO)CC4)cn3)nc2n1C1CCCC1,,,CHEMBL3638874,,2015,,CHEMBL3658021,,CHEMBL3658021,,False,http://www.openphacts.org/units/Nanomolar,2532398,>,37,True,>,,IC50,nM,,15000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,15000.0
286680,17669025,[],CHEMBL3705366,"IMAP-FPT (Molecular Devices Trade Mark Technology) Endpoint Assay: The assay was run under the conditions identical to that for CDK1/cyclin B except 0.25 nM CDK1/cyclin B was replaced with 0.3 nM CDK2/cyclin A. A 384-well microtiter IMAP-FPT (Molecular Devices Trade Mark Technology) endpoint assay was used for CDK1/cyclin B kinase activity measurements. The same assay was used for IC50 determination of small molecule inhibitors. In general, the kinase reactions were carried out in 20 μL volumes in the reaction solution, which is composed of 2 μL compound (in 20% DMSO), 8 μL CDK1/cyclin B in the 1× Reaction Buffer (Molecular Devices, Cat. No. R8139), 10 μL substrate mixture of Tamra Histone-H1 peptide (Molecular Devices, Cat. No. R7384) and ATP (Amersham Pharmacia, Cat. No. 27-2056-01) in the 1× Reaction Buffer with 1 mM DTT freshly added. The final reaction mixture contains compound (inhibitor) with the concentration varying from 0.005-10 μM, 2% DMSO, 0.25 nM CDK1/cyclin B, 100 nM Tamra Histone-H1 peptide, and 20 μM ATP.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](O)CN1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,,,CHEMBL3638874,,2015,,CHEMBL3658044,,CHEMBL3658044,,False,http://www.openphacts.org/units/Nanomolar,2532422,>,37,True,>,,IC50,nM,,15000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,15000.0
